"channel","lambda","y","xhat","Jhat","score"
"Gaussian",0,-2.648,-0.912138028009906,-2.82427605601985,-0.912138028009906
"Gaussian",0,-2.644,-0.911959271899918,-2.82391854379988,-0.911959271899918
"Gaussian",0,-2.64,-0.911779841714268,-2.82355968342854,-0.911779841714268
"Gaussian",0,-2.636,-0.911599733901636,-2.82319946780329,-0.911599733901636
"Gaussian",0,-2.632,-0.911418944887473,-2.82283788977495,-0.911418944887473
"Gaussian",0,-2.628,-0.911237471073882,-2.82247494214777,-0.911237471073882
"Gaussian",0,-2.624,-0.91105530883938,-2.82211061767878,-0.91105530883938
"Gaussian",0,-2.62,-0.910872454538786,-2.82174490907759,-0.910872454538786
"Gaussian",0,-2.616,-0.91068890450297,-2.82137780900595,-0.91068890450297
"Gaussian",0,-2.612,-0.91050465503873,-2.82100931007748,-0.91050465503873
"Gaussian",0,-2.608,-0.910319702428596,-2.8206394048572,-0.910319702428596
"Gaussian",0,-2.604,-0.910134042930627,-2.82026808586127,-0.910134042930627
"Gaussian",0,-2.6,-0.909947672778222,-2.81989534555646,-0.909947672778222
"Gaussian",0,-2.596,-0.909760588179966,-2.81952117635997,-0.909760588179966
"Gaussian",0,-2.592,-0.909572785319438,-2.8191455706389,-0.909572785319438
"Gaussian",0,-2.588,-0.909384260354966,-2.81876852070994,-0.909384260354966
"Gaussian",0,-2.584,-0.909195009419507,-2.81839001883905,-0.909195009419507
"Gaussian",0,-2.58,-0.909005028620418,-2.81801005724086,-0.909005028620418
"Gaussian",0,-2.576,-0.908814314039245,-2.81762862807849,-0.908814314039245
"Gaussian",0,-2.572,-0.908622861731564,-2.81724572346314,-0.908622861731564
"Gaussian",0,-2.568,-0.908430667726771,-2.81686133545356,-0.908430667726771
"Gaussian",0,-2.564,-0.908237728027878,-2.81647545605576,-0.908237728027878
"Gaussian",0,-2.56,-0.908044038611282,-2.81608807722257,-0.908044038611282
"Gaussian",0,-2.556,-0.907849595426608,-2.81569919085322,-0.907849595426608
"Gaussian",0,-2.552,-0.907654394396517,-2.81530878879304,-0.907654394396517
"Gaussian",0,-2.548,-0.9074584314164,-2.81491686283281,-0.9074584314164
"Gaussian",0,-2.544,-0.907261702354324,-2.81452340470866,-0.907261702354324
"Gaussian",0,-2.54,-0.907064203050672,-2.81412840610136,-0.907064203050672
"Gaussian",0,-2.536,-0.906865929318014,-2.81373185863605,-0.906865929318014
"Gaussian",0,-2.532,-0.906666876940893,-2.81333375388179,-0.906666876940893
"Gaussian",0,-2.528,-0.906467041675578,-2.81293408335116,-0.906467041675578
"Gaussian",0,-2.524,-0.906266419249876,-2.81253283849976,-0.906266419249876
"Gaussian",0,-2.52,-0.906065005362871,-2.81213001072575,-0.906065005362871
"Gaussian",0,-2.516,-0.905862795684765,-2.81172559136953,-0.905862795684765
"Gaussian",0,-2.512,-0.905659785856606,-2.81131957171323,-0.905659785856606
"Gaussian",0,-2.508,-0.905455971490093,-2.81091194298019,-0.905455971490093
"Gaussian",0,-2.504,-0.905251348167324,-2.81050269633467,-0.905251348167324
"Gaussian",0,-2.5,-0.905045911440585,-2.81009182288118,-0.905045911440585
"Gaussian",0,-2.496,-0.904839656832123,-2.80967931366426,-0.904839656832123
"Gaussian",0,-2.492,-0.904632579833915,-2.80926515966782,-0.904632579833915
"Gaussian",0,-2.488,-0.904424675907413,-2.80884935181484,-0.904424675907413
"Gaussian",0,-2.484,-0.904215940483337,-2.80843188096667,-0.904215940483337
"Gaussian",0,-2.48,-0.904006368961398,-2.80801273792279,-0.904006368961398
"Gaussian",0,-2.476,-0.903795956710134,-2.80759191342025,-0.903795956710134
"Gaussian",0,-2.472,-0.903584699066568,-2.80716939813312,-0.903584699066568
"Gaussian",0,-2.468,-0.903372591336051,-2.80674518267212,-0.903372591336051
"Gaussian",0,-2.464,-0.903159628791958,-2.80631925758392,-0.903159628791958
"Gaussian",0,-2.46,-0.902945806675497,-2.805891613351,-0.902945806675497
"Gaussian",0,-2.456,-0.902731120195384,-2.80546224039078,-0.902731120195384
"Gaussian",0,-2.452,-0.90251556452767,-2.80503112905534,-0.90251556452767
"Gaussian",0,-2.448,-0.902299134815414,-2.80459826963083,-0.902299134815414
"Gaussian",0,-2.444,-0.902081826168532,-2.80416365233706,-0.902081826168532
"Gaussian",0,-2.44,-0.901863633663403,-2.8037272673268,-0.901863633663403
"Gaussian",0,-2.436,-0.901644552342702,-2.80328910468541,-0.901644552342702
"Gaussian",0,-2.432,-0.901424577215141,-2.80284915443028,-0.901424577215141
"Gaussian",0,-2.428,-0.901203703255115,-2.80240740651021,-0.901203703255115
"Gaussian",0,-2.424,-0.900981925402575,-2.80196385080514,-0.900981925402575
"Gaussian",0,-2.42,-0.900759238562641,-2.80151847712527,-0.900759238562641
"Gaussian",0,-2.416,-0.900535637605373,-2.80107127521074,-0.900535637605373
"Gaussian",0,-2.412,-0.900311117365505,-2.800622234731,-0.900311117365505
"Gaussian",0,-2.408,-0.90008567264216,-2.80017134528431,-0.90008567264216
"Gaussian",0,-2.404,-0.899859298198574,-2.79971859639715,-0.899859298198574
"Gaussian",0,-2.4,-0.899631988761847,-2.79926397752369,-0.899631988761847
"Gaussian",0,-2.396,-0.899403739022584,-2.79880747804518,-0.899403739022584
"Gaussian",0,-2.392,-0.899174543634688,-2.79834908726938,-0.899174543634688
"Gaussian",0,-2.388,-0.898944397215032,-2.79788879443008,-0.898944397215032
"Gaussian",0,-2.384,-0.898713294343189,-2.79742658868639,-0.898713294343189
"Gaussian",0,-2.38,-0.898481229561145,-2.79696245912229,-0.898481229561145
"Gaussian",0,-2.376,-0.898248197372951,-2.79649639474589,-0.898248197372951
"Gaussian",0,-2.372,-0.898014192244513,-2.79602838448903,-0.898014192244513
"Gaussian",0,-2.368,-0.897779208603218,-2.79555841720644,-0.897779208603218
"Gaussian",0,-2.364,-0.897543240837678,-2.79508648167534,-0.897543240837678
"Gaussian",0,-2.36,-0.897306283297428,-2.79461256659485,-0.897306283297428
"Gaussian",0,-2.356,-0.897068330292555,-2.79413666058511,-0.897068330292555
"Gaussian",0,-2.352,-0.896829376093488,-2.79365875218696,-0.896829376093488
"Gaussian",0,-2.348,-0.89658941493061,-2.79317882986124,-0.89658941493061
"Gaussian",0,-2.344,-0.896348440993973,-2.79269688198794,-0.896348440993973
"Gaussian",0,-2.34,-0.896106448433001,-2.79221289686601,-0.896106448433001
"Gaussian",0,-2.336,-0.895863431356118,-2.79172686271223,-0.895863431356118
"Gaussian",0,-2.332,-0.895619383830485,-2.79123876766097,-0.895619383830485
"Gaussian",0,-2.328,-0.895374299881637,-2.79074859976327,-0.895374299881637
"Gaussian",0,-2.324,-0.895128173493148,-2.7902563469863,-0.895128173493148
"Gaussian",0,-2.32,-0.894880998606371,-2.78976199721273,-0.894880998606371
"Gaussian",0,-2.316,-0.89463276912002,-2.78926553824003,-0.89463276912002
"Gaussian",0,-2.312,-0.894383478889881,-2.78876695777978,-0.894383478889881
"Gaussian",0,-2.308,-0.894133121728471,-2.78826624345693,-0.894133121728471
"Gaussian",0,-2.304,-0.89388169140468,-2.78776338280936,-0.89388169140468
"Gaussian",0,-2.3,-0.893629181643455,-2.78725836328691,-0.893629181643455
"Gaussian",0,-2.296,-0.893375586125439,-2.78675117225089,-0.893375586125439
"Gaussian",0,-2.292,-0.893120898486604,-2.78624179697321,-0.893120898486604
"Gaussian",0,-2.288,-0.892865112317937,-2.78573022463587,-0.892865112317937
"Gaussian",0,-2.284,-0.892608221165071,-2.78521644233015,-0.892608221165071
"Gaussian",0,-2.28,-0.89235021852791,-2.78470043705582,-0.89235021852791
"Gaussian",0,-2.276,-0.892091097860288,-2.78418219572059,-0.892091097860288
"Gaussian",0,-2.272,-0.891830852569625,-2.78366170513923,-0.891830852569625
"Gaussian",0,-2.268,-0.891569476016484,-2.78313895203297,-0.891569476016484
"Gaussian",0,-2.264,-0.891306961514308,-2.78261392302861,-0.891306961514308
"Gaussian",0,-2.26,-0.891043302328948,-2.78208660465792,-0.891043302328948
"Gaussian",0,-2.256,-0.890778491678406,-2.78155698335681,-0.890778491678406
"Gaussian",0,-2.252,-0.890512522732325,-2.78102504546467,-0.890512522732325
"Gaussian",0,-2.248,-0.890245388611691,-2.78049077722339,-0.890245388611691
"Gaussian",0,-2.244,-0.889977082388444,-2.77995416477688,-0.889977082388444
"Gaussian",0,-2.24,-0.889707597085035,-2.77941519417005,-0.889707597085035
"Gaussian",0,-2.236,-0.889436925674141,-2.77887385134829,-0.889436925674141
"Gaussian",0,-2.232,-0.889165061078163,-2.77833012215633,-0.889165061078163
"Gaussian",0,-2.228,-0.888891996168856,-2.7777839923377,-0.888891996168856
"Gaussian",0,-2.224,-0.888617723767017,-2.77723544753403,-0.888617723767017
"Gaussian",0,-2.22,-0.888342236641966,-2.77668447328393,-0.888342236641966
"Gaussian",0,-2.216,-0.888065527511181,-2.77613105502237,-0.888065527511181
"Gaussian",0,-2.212,-0.887787589039936,-2.77557517807988,-0.887787589039936
"Gaussian",0,-2.208,-0.887508413840822,-2.77501682768164,-0.887508413840822
"Gaussian",0,-2.204,-0.887227994473362,-2.77445598894672,-0.887227994473362
"Gaussian",0,-2.2,-0.886946323443597,-2.7738926468872,-0.886946323443597
"Gaussian",0,-2.196,-0.886663393203649,-2.7733267864073,-0.886663393203649
"Gaussian",0,-2.192,-0.886379196151312,-2.77275839230262,-0.886379196151312
"Gaussian",0,-2.188,-0.886093724629603,-2.77218744925919,-0.886093724629603
"Gaussian",0,-2.184,-0.885806970926362,-2.77161394185273,-0.885806970926362
"Gaussian",0,-2.18,-0.885518927273755,-2.7710378545475,-0.885518927273755
"Gaussian",0,-2.176,-0.885229585847942,-2.77045917169588,-0.885229585847942
"Gaussian",0,-2.172,-0.88493893876851,-2.76987787753702,-0.88493893876851
"Gaussian",0,-2.168,-0.884646978098114,-2.76929395619622,-0.884646978098114
"Gaussian",0,-2.164,-0.884353695842,-2.768707391684,-0.884353695842
"Gaussian",0,-2.16,-0.884059083947543,-2.76811816789509,-0.884059083947543
"Gaussian",0,-2.156,-0.883763134303808,-2.76752626860763,-0.883763134303808
"Gaussian",0,-2.152,-0.883465838741067,-2.76693167748214,-0.883465838741067
"Gaussian",0,-2.148,-0.883167189030395,-2.7663343780608,-0.883167189030395
"Gaussian",0,-2.144,-0.882867176883113,-2.76573435376623,-0.882867176883113
"Gaussian",0,-2.14,-0.882565793950387,-2.76513158790079,-0.882565793950387
"Gaussian",0,-2.136,-0.882263031822742,-2.76452606364548,-0.882263031822742
"Gaussian",0,-2.132,-0.881958882029552,-2.7639177640591,-0.881958882029552
"Gaussian",0,-2.128,-0.881653336038587,-2.76330667207718,-0.881653336038587
"Gaussian",0,-2.124,-0.881346385255546,-2.7626927705111,-0.881346385255546
"Gaussian",0,-2.12,-0.881038021023499,-2.76207604204699,-0.881038021023499
"Gaussian",0,-2.116,-0.880728234622486,-2.76145646924497,-0.880728234622486
"Gaussian",0,-2.112,-0.880417017268951,-2.76083403453791,-0.880417017268951
"Gaussian",0,-2.108,-0.880104360115288,-2.76020872023056,-0.880104360115288
"Gaussian",0,-2.104,-0.879790254249273,-2.75958050849855,-0.879790254249273
"Gaussian",0,-2.1,-0.879474690693641,-2.75894938138728,-0.879474690693641
"Gaussian",0,-2.096,-0.879157660405534,-2.75831532081106,-0.879157660405534
"Gaussian",0,-2.092,-0.878839154275959,-2.75767830855192,-0.878839154275959
"Gaussian",0,-2.088,-0.878519163129322,-2.75703832625863,-0.878519163129322
"Gaussian",0,-2.084,-0.878197677722857,-2.75639535544573,-0.878197677722857
"Gaussian",0,-2.08,-0.877874688746132,-2.75574937749225,-0.877874688746132
"Gaussian",0,-2.076,-0.877550186820536,-2.75510037364107,-0.877550186820536
"Gaussian",0,-2.072,-0.877224162498673,-2.75444832499735,-0.877224162498673
"Gaussian",0,-2.068,-0.876896606263864,-2.75379321252772,-0.876896606263864
"Gaussian",0,-2.064,-0.87656750852968,-2.75313501705935,-0.87656750852968
"Gaussian",0,-2.06,-0.876236859639248,-2.75247371927849,-0.876236859639248
"Gaussian",0,-2.056,-0.875904649864814,-2.75180929972963,-0.875904649864814
"Gaussian",0,-2.052,-0.87557086940714,-2.75114173881427,-0.87557086940714
"Gaussian",0,-2.048,-0.875235508394973,-2.75047101678995,-0.875235508394973
"Gaussian",0,-2.044,-0.874898556884454,-2.74979711376889,-0.874898556884454
"Gaussian",0,-2.04,-0.874560004858576,-2.74912000971717,-0.874560004858576
"Gaussian",0,-2.036,-0.874219842226601,-2.74843968445321,-0.874219842226601
"Gaussian",0,-2.032,-0.873878058823478,-2.74775611764695,-0.873878058823478
"Gaussian",0,-2.028,-0.87353464440929,-2.74706928881858,-0.87353464440929
"Gaussian",0,-2.024,-0.873189588668666,-2.74637917733733,-0.873189588668666
"Gaussian",0,-2.02,-0.872842881210144,-2.74568576242028,-0.872842881210144
"Gaussian",0,-2.016,-0.872494511565663,-2.74498902313132,-0.872494511565663
"Gaussian",0,-2.012,-0.872144469189897,-2.7442889383798,-0.872144469189897
"Gaussian",0,-2.008,-0.871792743459724,-2.74358548691944,-0.871792743459724
"Gaussian",0,-2.004,-0.871439323673541,-2.74287864734708,-0.871439323673541
"Gaussian",0,-2,-0.871084199050735,-2.74216839810148,-0.871084199050735
"Gaussian",0,-1.996,-0.870727358730991,-2.74145471746201,-0.870727358730991
"Gaussian",0,-1.992,-0.870368791773765,-2.74073758354754,-0.870368791773765
"Gaussian",0,-1.988,-0.870008487157614,-2.74001697431523,-0.870008487157614
"Gaussian",0,-1.984,-0.869646433779548,-2.73929286755908,-0.869646433779548
"Gaussian",0,-1.98,-0.869282620454473,-2.73856524090896,-0.869282620454473
"Gaussian",0,-1.976,-0.868917035914494,-2.73783407182898,-0.868917035914494
"Gaussian",0,-1.972,-0.868549668808277,-2.73709933761654,-0.868549668808277
"Gaussian",0,-1.968,-0.868180507700476,-2.73636101540097,-0.868180507700476
"Gaussian",0,-1.964,-0.867809541071037,-2.73561908214208,-0.867809541071037
"Gaussian",0,-1.96,-0.867436757314532,-2.73487351462907,-0.867436757314532
"Gaussian",0,-1.956,-0.867062144739546,-2.7341242894791,-0.867062144739546
"Gaussian",0,-1.952,-0.866685691567975,-2.73337138313595,-0.866685691567975
"Gaussian",0,-1.948,-0.866307385934429,-2.73261477186885,-0.866307385934429
"Gaussian",0,-1.944,-0.865927215885495,-2.73185443177099,-0.865927215885495
"Gaussian",0,-1.94,-0.865545169379095,-2.7310903387582,-0.865545169379095
"Gaussian",0,-1.936,-0.865161234283836,-2.73032246856767,-0.865161234283836
"Gaussian",0,-1.932,-0.864775398378296,-2.7295507967566,-0.864775398378296
"Gaussian",0,-1.928,-0.864387649350336,-2.72877529870068,-0.864387649350336
"Gaussian",0,-1.924,-0.86399797479645,-2.7279959495929,-0.86399797479645
"Gaussian",0,-1.92,-0.863606362221021,-2.72721272444205,-0.863606362221021
"Gaussian",0,-1.916,-0.863212799035669,-2.72642559807134,-0.863212799035669
"Gaussian",0,-1.912,-0.862817272558536,-2.72563454511705,-0.862817272558536
"Gaussian",0,-1.908,-0.862419770013573,-2.72483954002714,-0.862419770013573
"Gaussian",0,-1.904,-0.862020278529824,-2.72404055705964,-0.862020278529824
"Gaussian",0,-1.9,-0.861618785140754,-2.72323757028152,-0.861618785140754
"Gaussian",0,-1.896,-0.861215276783467,-2.72243055356695,-0.861215276783467
"Gaussian",0,-1.892,-0.860809740298021,-2.72161948059605,-0.860809740298021
"Gaussian",0,-1.888,-0.860402162426726,-2.72080432485346,-0.860402162426726
"Gaussian",0,-1.884,-0.85999252981336,-2.71998505962671,-0.85999252981336
"Gaussian",0,-1.88,-0.859580829002451,-2.71916165800489,-0.859580829002451
"Gaussian",0,-1.876,-0.85916704643856,-2.71833409287711,-0.85916704643856
"Gaussian",0,-1.872,-0.858751168465528,-2.71750233693105,-0.858751168465528
"Gaussian",0,-1.868,-0.858333181325711,-2.71666636265143,-0.858333181325711
"Gaussian",0,-1.864,-0.857913071159249,-2.71582614231852,-0.857913071159249
"Gaussian",0,-1.86,-0.857490824003311,-2.71498164800662,-0.857490824003311
"Gaussian",0,-1.856,-0.857066425791292,-2.71413285158258,-0.857066425791292
"Gaussian",0,-1.852,-0.856639862352127,-2.71327972470425,-0.856639862352127
"Gaussian",0,-1.848,-0.856211119409434,-2.71242223881887,-0.856211119409434
"Gaussian",0,-1.844,-0.855780182580835,-2.71156036516168,-0.855780182580835
"Gaussian",0,-1.84,-0.855347037377085,-2.71069407475418,-0.855347037377085
"Gaussian",0,-1.836,-0.854911669201368,-2.70982333840275,-0.854911669201368
"Gaussian",0,-1.832,-0.854474063348492,-2.70894812669699,-0.854474063348492
"Gaussian",0,-1.828,-0.854034205004054,-2.70806841000813,-0.854034205004054
"Gaussian",0,-1.824,-0.853592079243715,-2.70718415848744,-0.853592079243715
"Gaussian",0,-1.82,-0.853147671032376,-2.70629534206475,-0.853147671032376
"Gaussian",0,-1.816,-0.852700965223351,-2.70540193044671,-0.852700965223351
"Gaussian",0,-1.812,-0.85225194655763,-2.70450389311526,-0.85225194655763
"Gaussian",0,-1.808,-0.851800599663007,-2.70360119932601,-0.851800599663007
"Gaussian",0,-1.804,-0.85134690905329,-2.70269381810658,-0.85134690905329
"Gaussian",0,-1.8,-0.8508908591275,-2.70178171825503,-0.8508908591275
"Gaussian",0,-1.796,-0.850432434169051,-2.70086486833812,-0.850432434169051
"Gaussian",0,-1.792,-0.849971618344898,-2.69994323668981,-0.849971618344898
"Gaussian",0,-1.788,-0.849508395704756,-2.69901679140951,-0.849508395704756
"Gaussian",0,-1.784,-0.849042750180219,-2.69808550036043,-0.849042750180219
"Gaussian",0,-1.78,-0.848574665583996,-2.69714933116799,-0.848574665583996
"Gaussian",0,-1.776,-0.848104125609002,-2.69620825121799,-0.848104125609002
"Gaussian",0,-1.772,-0.84763111382756,-2.69526222765512,-0.84763111382756
"Gaussian",0,-1.768,-0.847155613690566,-2.69431122738112,-0.847155613690566
"Gaussian",0,-1.764,-0.846677608526634,-2.69335521705329,-0.846677608526634
"Gaussian",0,-1.76,-0.846197081541196,-2.69239416308238,-0.846197081541196
"Gaussian",0,-1.756,-0.845714015815748,-2.69142803163148,-0.845714015815748
"Gaussian",0,-1.752,-0.845228394306914,-2.69045678861383,-0.845228394306914
"Gaussian",0,-1.748,-0.844740199845627,-2.68948039969124,-0.844740199845627
"Gaussian",0,-1.744,-0.844249415136241,-2.68849883027248,-0.844249415136241
"Gaussian",0,-1.74,-0.843756022755713,-2.6875120455114,-0.843756022755713
"Gaussian",0,-1.736,-0.843260005152689,-2.68652001030537,-0.843260005152689
"Gaussian",0,-1.732,-0.842761344646643,-2.68552268929329,-0.842761344646643
"Gaussian",0,-1.728,-0.842260023427046,-2.6845200468541,-0.842260023427046
"Gaussian",0,-1.724,-0.841756023552436,-2.68351204710487,-0.841756023552436
"Gaussian",0,-1.72,-0.841249326949579,-2.68249865389914,-0.841249326949579
"Gaussian",0,-1.716,-0.840739915412579,-2.68147983082515,-0.840739915412579
"Gaussian",0,-1.712,-0.840227770601989,-2.68045554120399,-0.840227770601989
"Gaussian",0,-1.708,-0.839712874043933,-2.67942574808785,-0.839712874043933
"Gaussian",0,-1.704,-0.839195207129236,-2.67839041425846,-0.839195207129236
"Gaussian",0,-1.7,-0.838674751112515,-2.67734950222503,-0.838674751112515
"Gaussian",0,-1.696,-0.838151487111302,-2.67630297422262,-0.838151487111302
"Gaussian",0,-1.692,-0.837625396105141,-2.67525079221029,-0.837625396105141
"Gaussian",0,-1.688,-0.837096458934725,-2.67419291786945,-0.837096458934725
"Gaussian",0,-1.684,-0.83656465630097,-2.67312931260193,-0.83656465630097
"Gaussian",0,-1.68,-0.836029968764122,-2.67205993752825,-0.836029968764122
"Gaussian",0,-1.676,-0.835492376742886,-2.67098475348576,-0.835492376742886
"Gaussian",0,-1.672,-0.834951860513518,-2.66990372102702,-0.834951860513518
"Gaussian",0,-1.668,-0.834408400208899,-2.66881680041781,-0.834408400208899
"Gaussian",0,-1.664,-0.833861975817694,-2.6677239516354,-0.833861975817694
"Gaussian",0,-1.66,-0.833312567183397,-2.66662513436679,-0.833312567183397
"Gaussian",0,-1.656,-0.832760154003443,-2.66552030800688,-0.832760154003443
"Gaussian",0,-1.652,-0.832204715828334,-2.66440943165666,-0.832204715828334
"Gaussian",0,-1.648,-0.83164623206071,-2.66329246412143,-0.83164623206071
"Gaussian",0,-1.644,-0.831084681954465,-2.66216936390893,-0.831084681954465
"Gaussian",0,-1.64,-0.830520044613844,-2.66104008922769,-0.830520044613844
"Gaussian",0,-1.636,-0.829952298992508,-2.65990459798502,-0.829952298992508
"Gaussian",0,-1.632,-0.829381423892698,-2.65876284778539,-0.829381423892698
"Gaussian",0,-1.628,-0.828807397964282,-2.65761479592858,-0.828807397964282
"Gaussian",0,-1.624,-0.82823019970388,-2.65646039940775,-0.82823019970388
"Gaussian",0,-1.62,-0.827649807453957,-2.6552996149079,-0.827649807453957
